police_id,time_period,division,complaints,race,gender,age,experience
169413,15,3,1,1,1,29,704
169413,16,3,2,1,1,29,828
169413,17,3,0,1,1,30,1071
169414,14,0,2,4,1,46,547
169414,15,0,1,4,1,47,704
169414,16,0,1,4,1,47,828
169414,17,0,0,4,1,48,1071
169415,13,4,2,4,1,30,338
169419,13,3,1,4,1,25,338
169419,15,5,0,4,1,26,709
169419,16,5,2,4,1,26,828
169421,13,2,2,4,1,27,365
169421,15,3,0,4,1,27,704
169421,16,3,3,4,1,28,828
169421,17,3,0,4,1,29,1071
169422,13,5,0,4,1,23,376
169422,14,5,1,4,1,23,465
169422,15,5,0,4,1,24,704
169422,16,5,0,4,1,24,828
169423,13,0,0,4,1,27,338
169423,14,0,0,4,1,27,465
169423,15,0,0,4,1,28,704
169423,16,0,0,4,1,28,828
169423,17,0,0,4,1,29,1071
169424,15,3,0,4,1,31,704
169424,16,3,4,4,1,32,828
169425,13,5,1,1,1,45,365
169425,15,0,0,1,1,46,704
169425,16,0,4,1,1,46,828
169425,17,0,1,1,1,47,1075
169426,13,7,0,4,1,32,360
169426,15,2,0,4,1,33,739
169426,16,2,2,4,1,33,829
169426,17,2,0,4,1,34,1071
173950,13,0,1,4,1,30,374
173950,14,0,5,4,1,31,479
173951,13,7,0,4,1,25,364
173951,15,5,1,4,1,26,663
173951,16,5,2,4,1,26,783
173951,17,5,0,4,1,26,945
173952,15,5,0,4,1,29,603
173952,16,5,0,4,1,30,839
173952,17,5,0,4,1,30,969
175719,13,6,1,4,1,29,348
175719,15,3,3,4,1,30,610
175719,16,3,0,4,1,30,767
175719,17,3,1,4,1,31,1065
175720,13,0,1,4,1,26,348
175720,15,3,0,4,1,26,587
175720,16,3,0,4,1,27,767
175720,17,3,0,4,1,27,1065
177281,13,5,3,3,1,28,345
177281,14,5,0,3,1,29,389
177281,15,5,0,3,1,29,389
177281,16,5,2,3,1,30,822
177282,15,0,4,5,0,31,675
177282,16,0,2,5,0,31,886
177282,17,0,0,5,0,32,1037
177284,13,4,0,4,1,25,343
177284,15,3,0,4,1,26,572
177284,16,3,1,4,1,26,752
177284,17,3,0,4,1,27,999
178065,15,2,0,4,1,28,301
178065,16,2,2,4,1,28,357
179575,15,5,2,4,1,25,567
179575,16,5,2,4,1,25,808
179576,15,0,0,1,1,27,658
179576,16,0,0,1,1,27,722
179577,13,2,2,4,1,26,313
179577,15,0,0,4,1,27,598
179577,16,0,1,4,1,27,808
179580,13,2,0,4,1,24,313
179580,15,3,0,4,1,25,542
179580,16,3,0,4,1,26,722
179580,17,3,0,4,1,26,722
179581,14,0,0,4,1,27,362
179581,15,0,2,4,1,27,534
179581,16,0,1,4,1,28,722
179582,15,0,3,4,1,26,546
179582,16,0,2,4,1,26,722
179583,13,0,1,4,1,25,303
179583,14,0,3,4,1,25,380
179583,15,0,2,4,1,25,534
179583,16,0,0,4,1,26,722
179583,17,0,0,4,1,26,898
179585,13,0,0,4,1,31,313
179585,14,0,1,4,1,31,359
179585,15,0,0,4,1,32,534
179585,16,0,1,4,1,32,722
179585,17,0,0,4,1,33,901
179591,15,3,2,4,1,26,578
179591,16,3,0,4,1,27,785
179592,13,5,2,4,1,24,313
179592,14,5,0,4,1,24,359
179592,15,5,2,4,1,24,632
179592,16,5,1,4,1,25,778
179592,17,5,0,4,1,25,898
179593,14,0,1,4,1,25,365
179593,15,0,0,4,1,25,534
179593,16,0,0,4,1,26,722
179593,17,0,0,4,1,26,722
179596,13,0,2,4,1,24,313
179596,15,5,2,4,1,24,542
179596,16,5,1,4,1,25,722
179596,17,5,0,4,1,25,722
179598,13,6,0,4,1,23,303
179598,15,0,0,4,1,24,542
179598,16,0,0,4,1,24,819
179599,14,5,2,4,1,26,493
179599,15,5,1,4,1,26,534
179599,16,5,1,4,1,27,722
179599,17,5,0,4,1,27,722
179600,15,5,0,2,1,29,542
179600,16,5,2,2,1,30,722
179602,15,3,0,4,1,39,549
179602,16,3,0,4,1,39,728
179603,15,6,2,4,1,30,542
179603,16,6,0,4,1,30,722
179603,17,6,0,4,1,31,897
179604,14,5,1,4,1,30,433
179604,15,5,2,4,1,31,534
179604,16,5,2,4,1,31,722
179606,13,1,0,4,1,32,318
179606,15,0,2,4,1,33,625
179606,16,0,0,4,1,33,722
179606,17,0,1,4,1,33,722
179607,13,5,2,4,1,26,313
179607,15,3,0,4,1,26,542
179607,16,3,2,4,1,27,722
179608,14,0,1,4,0,30,436
179608,15,0,3,4,0,31,534
179609,13,0,4,4,1,24,303
179609,14,0,4,4,1,24,359
179609,15,0,1,4,1,24,534
179609,16,0,2,4,1,25,722
179609,17,0,1,4,1,25,722
179610,15,0,0,1,0,32,542
179610,16,0,1,1,0,33,722
179610,17,0,0,1,0,33,897
184870,15,1,1,1,1,27,507
184870,16,1,1,1,1,27,687
184870,17,1,0,1,1,28,929
187875,15,4,0,4,1,26,468
187875,16,4,0,4,1,27,663
187882,16,7,0,4,1,29,736
187882,17,7,1,4,1,29,736
188684,15,4,4,4,1,28,302
191569,15,5,0,4,1,27,448
191569,16,5,1,4,1,27,614
191569,17,5,0,4,1,28,789
191571,15,3,2,4,1,29,434
191571,16,3,0,4,1,29,688
191571,17,3,0,4,1,30,789
191572,15,7,1,3,1,27,476
191572,16,7,0,3,1,28,685
191572,17,7,0,3,1,28,790
191573,15,4,1,4,1,24,434
191573,16,4,1,4,1,25,649
191573,17,4,2,4,1,25,837
191575,15,5,1,4,1,28,517
191575,16,5,1,4,1,28,614
191575,17,5,2,4,1,29,789
191578,15,5,0,4,1,26,434
191578,16,5,1,4,1,27,614
191578,17,5,1,4,1,28,912
191782,14,7,0,4,1,28,371
191782,15,7,0,4,1,29,501
191782,16,7,1,4,1,29,614
191782,17,7,0,4,1,29,789
191786,15,3,0,4,1,25,434
191786,16,3,1,4,1,26,666
191786,17,3,0,4,1,26,789
192376,14,7,0,4,1,28,356
192376,15,7,0,4,1,28,412
192376,16,7,2,4,1,29,690
192376,17,7,1,4,1,29,774
192377,15,0,0,4,1,26,423
192377,16,0,0,4,1,27,647
192377,17,0,0,4,1,27,774
192378,15,0,3,4,1,25,419
192378,16,0,1,4,1,26,599
192378,17,0,0,4,1,26,774
192379,15,0,2,4,1,27,422
192379,16,0,1,4,1,27,640
192379,17,0,3,4,1,28,774
192871,15,6,1,4,1,31,417
192871,16,6,1,4,1,31,601
192871,17,6,3,4,1,32,772
192872,15,2,1,4,1,27,417
192872,16,2,2,4,1,27,597
192872,17,2,0,4,1,28,772
192873,15,2,0,4,1,25,404
192873,16,2,0,4,1,26,584
192873,17,2,0,4,1,26,759
197047,15,2,1,4,1,45,362
197047,16,2,0,4,1,46,542
197047,17,2,0,4,1,46,777
197050,15,0,5,4,0,23,366
197050,16,0,3,4,0,24,542
197050,17,0,2,4,0,24,717
197053,15,0,1,4,1,25,420
197053,16,0,0,4,1,25,542
197053,17,0,4,4,1,26,756
197054,15,5,0,1,1,22,362
197054,16,5,3,1,1,23,542
197054,17,5,1,1,1,24,813
197055,15,0,1,3,0,31,418
197055,16,0,0,3,0,31,542
197055,17,0,0,3,0,31,717
197056,15,3,3,4,1,28,398
197056,16,3,2,4,1,28,596
197056,17,3,1,4,1,29,801
197057,15,1,0,4,1,23,366
197058,15,2,1,4,1,36,486
197058,16,2,0,4,1,36,596
197058,17,2,0,4,1,36,742
197059,15,4,1,4,1,27,466
197059,16,4,0,4,1,28,585
197059,17,4,0,4,1,28,739
197060,15,6,5,4,1,25,364
197060,16,6,0,4,1,26,542
197060,17,6,0,4,1,26,763
197060,18,6,0,4,1,27,906
197063,15,7,2,4,1,26,431
197063,16,7,0,4,1,26,542
197063,17,7,1,4,1,26,721
197064,15,6,0,4,1,33,365
197064,16,6,0,4,1,33,542
197064,17,6,0,4,1,34,784
197065,15,1,0,4,1,26,366
197065,16,1,0,4,1,26,542
197066,15,7,0,4,1,26,462
197066,16,7,1,4,1,26,602
197066,17,7,1,4,1,27,729
197067,15,4,1,4,1,34,362
197067,16,4,1,4,1,35,542
197067,17,4,1,4,1,35,747
197068,14,4,1,4,1,42,299
197068,15,4,1,4,1,42,364
197068,16,4,1,4,1,43,674
197068,17,4,3,4,1,43,750
197070,14,3,1,1,1,25,299
197070,15,3,1,1,1,26,459
197070,16,3,1,1,1,26,542
197070,17,3,0,1,1,26,717
197073,14,6,0,4,1,29,316
197073,16,3,2,4,1,30,653
197073,17,3,0,4,1,30,752
197074,15,1,0,4,1,25,475
197074,16,1,0,4,1,26,542
197074,17,1,0,4,1,26,717
197075,15,6,0,4,1,24,403
197075,16,6,0,4,1,24,542
197075,17,6,0,4,1,24,717
197076,15,5,0,4,1,24,362
197076,16,5,0,4,1,24,542
197076,17,5,0,4,1,25,840
197077,15,4,1,4,1,31,364
197077,16,4,1,4,1,31,542
197141,15,5,0,0,1,29,362
197141,16,5,0,0,1,30,613
197141,17,5,0,0,1,30,717
197435,15,2,0,3,1,34,362
197435,16,2,0,3,1,34,542
197435,17,2,1,3,1,35,717
197437,15,3,0,1,1,24,418
197437,16,3,2,1,1,24,541
197437,17,3,0,1,1,25,727
206672,15,3,0,4,1,23,362
206672,16,3,3,4,1,23,443
206672,17,3,0,4,1,23,643
206674,15,3,0,4,0,26,364
206674,16,3,0,4,0,26,492
206675,15,7,1,1,0,25,366
206675,16,7,2,1,0,25,418
206675,17,7,0,1,0,26,634
206676,15,7,2,4,1,33,366
206676,16,7,1,4,1,33,418
206676,17,7,1,4,1,34,566
206678,16,4,0,1,1,24,418
206678,17,4,0,1,1,25,663
206680,15,3,0,4,1,28,373
206680,16,3,0,4,1,28,418
206680,17,3,0,4,1,28,418
206681,15,5,0,4,1,30,362
206681,16,5,0,4,1,30,486
206681,17,5,0,4,1,30,580
206682,15,6,0,1,1,28,362
206682,16,6,2,1,1,28,418
206682,17,6,0,1,1,28,418
206683,15,5,2,4,1,25,362
206683,16,5,6,4,1,26,511
206683,17,5,2,4,1,26,511
206958,15,5,0,4,1,23,346
206958,16,5,3,4,1,23,413
206958,17,5,0,4,1,23,413
206959,16,6,1,5,0,32,402
206962,15,6,0,4,1,29,346
206962,16,6,2,4,1,29,402
206963,16,1,0,4,0,31,498
206963,17,1,0,4,0,31,498
206964,15,0,0,1,1,29,346
206964,16,0,3,1,1,29,402
206964,17,0,4,1,1,30,620
206967,15,6,0,4,1,35,346
206967,16,6,0,4,1,36,402
209184,17,7,0,5,0,37,297
209189,17,3,4,4,1,25,663
212307,15,0,0,4,1,24,313
212307,16,0,1,4,1,24,357
212307,17,0,1,4,1,24,357
212308,16,4,0,4,1,27,357
212309,15,0,4,4,1,27,301
212309,16,0,0,4,1,27,357
212309,17,0,0,4,1,27,357
212310,15,3,0,4,1,22,301
212310,16,3,0,4,1,22,357
212310,17,3,1,4,1,23,543
212311,16,5,2,3,1,23,425
212311,17,5,0,3,1,24,522
212312,15,0,0,4,1,28,301
212312,16,0,1,4,1,28,357
212312,17,0,1,4,1,28,357
212313,15,1,0,4,1,23,301
212313,16,1,0,4,1,24,357
212313,17,1,0,4,1,24,357
212314,15,4,0,4,1,32,301
212314,16,4,0,4,1,33,490
212315,15,4,0,5,1,23,303
212315,16,4,0,5,1,23,441
212315,17,4,1,5,1,23,564
212316,15,6,0,4,1,31,301
212316,16,6,0,4,1,32,357
212316,17,6,1,4,1,32,519
212318,16,4,1,4,1,36,357
212318,17,4,0,4,1,37,621
212321,16,5,3,4,1,32,312
212321,17,5,1,4,1,32,362
212322,16,0,0,1,1,29,357
212323,15,2,0,4,1,24,301
212323,16,2,0,4,1,24,357
212323,17,2,2,4,1,25,543
212325,16,2,1,4,1,28,312
212325,17,2,1,4,1,28,447
212327,15,0,1,4,0,31,313
212327,16,0,0,4,0,31,357
212330,16,0,2,3,0,30,312
212330,17,0,2,3,0,30,362
212331,16,6,2,4,1,28,357
212331,17,6,2,4,1,28,357
212333,16,4,0,4,0,28,357
212333,17,4,2,4,0,29,605
212334,16,3,2,4,1,51,482
212334,17,3,0,4,1,52,644
212335,16,4,0,3,1,26,403
212336,15,2,0,4,0,24,301
212336,16,2,0,4,0,24,357
212337,15,3,0,1,0,24,301
212337,16,3,1,1,0,24,403
212337,17,3,1,1,0,24,403
212338,15,7,2,5,0,25,305
212338,16,7,0,5,0,25,397
212338,17,7,1,5,0,26,646
212339,15,5,1,3,1,28,301
212339,16,5,4,3,1,28,357
212341,16,0,2,4,1,27,363
212342,16,7,6,4,1,25,387
212342,17,7,0,4,1,25,387
212343,15,3,1,4,1,48,301
212343,16,3,0,4,1,48,357
212343,17,3,0,4,1,48,357
212344,15,2,0,4,1,29,301
212344,16,2,5,4,1,29,357
212344,17,2,3,4,1,29,518
212345,15,1,0,4,1,24,301
212345,16,1,0,4,1,24,357
212345,17,1,0,4,1,24,515
212346,16,6,1,4,1,28,357
212347,16,2,2,3,1,31,357
212347,17,2,0,3,1,31,357
212348,15,7,0,4,1,28,304
212348,16,7,1,4,1,28,357
212348,17,7,0,4,1,28,357
212349,15,5,0,4,1,26,301
212349,16,5,1,4,1,26,357
212350,15,4,0,4,1,31,312
212350,16,4,0,4,1,32,413
212350,17,4,0,4,1,32,621
215193,13,2,0,4,1,47,8470
215193,14,2,0,4,1,48,8652
215193,15,2,0,4,1,48,8652
215193,16,2,0,4,1,49,9015
215207,1,3,0,4,1,48,7623
215207,2,3,0,4,1,48,7623
215207,3,3,0,4,1,48,7623
215207,4,3,0,4,1,48,7623
215207,5,3,0,4,1,50,8372
215207,6,3,0,4,1,50,8372
215207,7,3,0,4,1,50,8372
215207,8,3,1,4,1,51,8879
215207,9,3,0,4,1,51,8879
215211,1,4,0,4,1,42,6279
215211,2,4,0,4,1,42,6279
215211,3,4,0,4,1,42,6279
215211,4,4,0,4,1,42,6518
215211,5,4,0,4,1,42,6518
215211,7,0,0,4,1,44,7090
215211,8,0,0,4,1,44,7249
215211,9,0,0,4,1,44,7249
215211,10,0,0,4,1,45,7616
215211,11,0,0,4,1,46,7801
215211,12,0,1,4,1,46,7981
215211,13,0,0,4,1,47,8165
215211,14,0,0,4,1,47,8347
215211,15,0,0,4,1,47,8347
215211,16,0,0,4,1,48,8710
215211,17,0,0,4,1,48,8710
216219,1,2,0,4,1,41,4895
216219,2,2,0,4,1,41,4895
216219,3,2,0,4,1,42,5108
216219,4,2,0,4,1,42,5170
216219,5,2,0,4,1,43,5468
216219,6,2,0,4,1,43,5538
216219,7,2,0,4,1,44,5832
216219,9,1,0,4,1,44,6171
216219,11,0,1,4,1,46,6555
216219,12,0,0,4,1,46,6636
216863,1,1,0,4,1,56,11077
216863,2,1,1,4,1,56,11077
216864,1,5,0,4,1,46,9007
216864,2,5,0,4,1,46,9007
216864,3,5,0,4,1,46,9007
216864,4,5,0,4,1,46,9007
216864,5,5,0,4,1,46,9007
216864,6,5,0,4,1,46,9007
216864,7,5,0,4,1,50,10230
216864,8,5,0,4,1,50,10318
216864,9,5,0,4,1,50,10318
216864,10,5,0,4,1,50,10318
216864,11,5,0,4,1,51,10815
216864,12,5,0,4,1,51,10815
216864,13,5,0,4,1,52,11179
216864,14,5,0,4,1,53,11361
216865,1,5,0,1,1,44,6298
216865,2,5,0,1,1,44,6298
216865,3,5,0,1,1,44,6298
216865,4,5,0,1,1,44,6298
216865,5,5,0,1,1,44,6298
216865,11,3,0,1,1,49,8110
216865,12,3,0,1,1,50,8312
216865,13,3,0,1,1,50,8470
216865,14,3,2,1,1,51,8676
216865,15,3,0,1,1,51,8839
216865,16,3,0,1,1,52,9040
216865,17,3,0,1,1,52,9203
216867,7,4,0,4,1,59,8846
216868,1,0,0,4,1,50,7882
216868,2,0,0,4,1,50,7882
216868,3,0,0,4,1,50,7882
216868,4,0,0,4,1,51,8258
216868,5,0,0,4,1,51,8258
216868,6,0,0,4,1,51,8258
216868,7,0,0,4,1,51,8258
216868,8,0,0,4,1,53,8879
216868,9,0,1,4,1,53,8879
216868,10,0,0,4,1,53,8879
216868,12,7,0,4,1,55,9721
216868,13,7,0,4,1,55,9795
216868,14,7,1,4,1,56,9980
216871,1,4,0,4,1,50,8184
216871,2,4,0,4,1,50,8184
216871,3,4,1,4,1,50,8184
216871,4,4,1,4,1,52,8787
216871,5,4,1,4,1,52,8787
216873,1,4,0,4,0,47,8296
217266,1,5,0,4,1,44,8109
217266,2,5,0,4,1,44,8109
217266,3,5,0,4,1,44,8109
217266,4,5,0,4,1,44,8109
217266,5,5,0,4,1,44,8109
217266,7,6,0,4,1,47,9177
217370,1,4,0,4,1,51,9935
217370,2,4,0,4,1,51,9935
217376,1,1,0,4,0,40,6584
217376,2,1,0,4,0,40,6584
217376,3,1,0,4,0,40,6584
217376,4,1,0,4,0,40,6823
217376,5,1,0,4,0,41,7002
217478,1,0,0,0,1,36,4119
217478,2,0,1,0,1,36,4119
217478,3,0,0,0,1,36,4198
217478,4,0,0,0,1,37,4395
217478,5,0,0,0,1,37,4395
217478,6,0,0,0,1,37,4395
217478,7,0,0,0,1,37,4395
217478,8,0,0,0,1,39,5089
217478,9,0,0,0,1,39,5089
217478,10,0,0,0,1,40,5456
217478,11,0,1,0,1,40,5641
217478,12,0,0,0,1,41,5821
217478,13,0,0,0,1,41,6005
217478,14,0,0,0,1,42,6187
217478,15,0,0,0,1,42,6187
217478,16,0,0,0,1,43,6550
217537,12,7,0,4,1,47,872
217537,13,7,1,4,1,47,922
217537,14,7,0,4,1,47,1124
217537,15,7,0,4,1,48,1401
217537,16,7,0,4,1,48,1492
217837,1,4,0,4,0,46,8296
217837,2,4,0,4,0,46,8296
217837,3,4,0,4,0,46,8296
217837,4,4,0,4,0,46,8296
217837,5,4,0,4,0,46,8296
217837,6,4,0,4,0,46,8296
217837,7,4,0,4,0,49,9335
217837,8,4,0,4,0,49,9444
217837,9,4,0,4,0,49,9444
217837,10,4,0,4,0,50,9808
217837,11,4,0,4,0,51,9917
217837,12,4,0,4,0,51,9917
217837,13,4,0,4,0,52,10281
217844,1,4,0,4,1,53,10122
217844,2,4,0,4,1,53,10122
217844,3,4,0,4,1,53,10122
217844,4,4,0,4,1,53,10122
217844,5,4,0,4,1,53,10122
218126,2,3,1,4,1,50,10274
218126,3,3,0,4,1,50,10363
218126,4,3,3,4,1,50,10363
218126,5,3,1,4,1,51,10731
218126,6,3,1,4,1,51,10731
218126,7,3,0,4,1,51,10731
218192,6,1,0,4,0,48,8439
218192,7,1,0,4,0,48,8644
218192,8,1,0,4,0,48,8680
218192,9,1,0,4,0,48,8680
218192,10,1,0,4,0,49,9047
218192,11,1,0,4,0,50,9232
218192,12,1,0,4,0,50,9232
218192,13,1,0,4,0,51,9601
218192,14,1,0,4,0,51,9779
218192,15,1,0,4,0,51,9779
218192,16,1,0,4,0,52,10142
218794,1,0,0,4,1,38,3281
218794,2,0,0,4,1,38,3281
218794,3,0,0,4,1,38,3281
218794,4,0,0,4,1,38,3554
218794,5,0,1,4,1,38,3554
218794,6,0,0,4,1,38,3554
218794,7,0,0,4,1,38,3554
218794,12,7,2,4,1,42,5032
218794,13,7,0,4,1,43,5186
218794,14,7,0,4,1,43,5349
218794,15,7,0,4,1,44,5551
218794,16,7,0,4,1,44,5712
218794,17,7,0,4,1,45,5907
219067,1,3,0,1,1,57,13097
219067,2,3,0,1,1,57,13097
219067,3,3,0,1,1,57,13097
219067,4,3,0,1,1,58,13336
219067,5,3,1,1,1,58,13336
219067,6,3,0,1,1,58,13336
219067,7,3,0,1,1,58,13336
219067,8,3,0,1,1,60,14150
219429,1,4,0,4,1,58,10381
219429,2,4,0,4,1,58,10381
219429,3,4,0,4,1,58,10381
219832,1,4,0,4,1,48,8115
219832,2,4,0,4,1,48,8115
219832,3,4,0,4,1,48,8115
219832,4,4,0,4,1,48,8115
219832,5,4,0,4,1,48,8115
219832,6,4,0,4,1,48,8115
219832,7,4,0,4,1,50,9154
219832,8,4,0,4,1,51,9263
219832,9,4,1,4,1,51,9263
219832,10,4,0,4,1,52,9663
219832,11,4,0,4,1,52,9736
220200,7,4,0,4,1,45,8808
220200,8,4,0,4,1,46,8973
220200,9,4,0,4,1,46,8973
220200,10,4,1,4,1,46,8973
220200,12,7,1,4,1,47,9661
220200,13,7,0,4,1,48,9795
220200,14,7,0,4,1,48,9977
220200,15,7,0,4,1,48,9977
220235,6,4,0,4,1,40,6215
220235,7,4,0,4,1,40,6358
220235,8,4,0,4,1,41,6458
220235,9,4,0,4,1,41,6458
220235,10,4,1,4,1,42,6866
220235,11,4,1,4,1,43,7147
220235,12,4,0,4,1,43,7230
220370,2,4,4,4,1,47,9345
220370,3,4,4,4,1,48,9356
220373,1,1,0,4,1,49,6279
220373,2,1,0,4,1,49,6279
220373,3,1,0,4,1,49,6279
220373,4,1,0,4,1,49,6518
220373,5,1,0,4,1,49,6518
220373,6,1,0,4,1,49,6518
220373,7,1,0,4,1,51,7182
220373,8,1,1,4,1,52,7273
220373,9,1,0,4,1,52,7429
220373,10,1,0,4,1,53,7616
220373,11,1,0,4,1,53,7904
220373,12,1,0,4,1,53,7904
220373,13,1,0,4,1,54,8165
220373,14,1,0,4,1,55,8347
220373,15,1,0,4,1,55,8347
220373,16,1,0,4,1,56,8710
220406,1,1,0,4,1,51,8395
220406,2,1,0,4,1,51,8395
220406,3,1,0,4,1,51,8620
220884,2,1,2,4,1,35,4536
220884,4,2,2,4,1,36,4723
220884,5,2,1,4,1,36,4723
220884,6,2,3,4,1,36,4723
220884,7,2,0,4,1,36,4723
220884,8,2,1,4,1,38,5454
220884,9,2,0,4,1,38,5454
220884,10,2,2,4,1,39,5970
220884,12,5,0,4,1,40,6240
220884,13,5,1,4,1,40,6370
220884,14,5,2,4,1,41,6552
220884,15,5,1,4,1,41,6552
220884,16,5,1,4,1,42,6915
220884,17,5,0,4,1,42,7193
221154,1,0,0,4,1,51,8793
221154,2,0,0,4,1,51,8793
221154,3,0,0,4,1,51,8793
221154,4,0,0,4,1,51,8793
221154,5,0,0,4,1,51,8793
221154,6,0,0,4,1,51,8793
221154,11,0,0,4,1,56,10601
221154,12,0,0,4,1,56,10601
221154,13,0,0,4,1,57,10965
221154,14,0,0,4,1,57,11147
221154,15,0,0,4,1,57,11147
221154,16,0,0,4,1,58,11510
221966,2,5,0,4,1,51,10669
221966,3,5,0,4,1,51,10681
221966,5,4,3,4,1,53,11162
221969,2,5,0,1,1,50,10577
221969,4,4,0,1,1,51,10880
221969,5,4,0,1,1,51,10880
222047,1,5,0,4,1,36,4748
222047,2,5,0,4,1,36,4748
222047,3,5,0,4,1,36,4748
222047,4,5,0,4,1,37,4981
222047,5,5,0,4,1,37,5159
222047,6,5,0,4,1,37,5159
222047,7,5,1,4,1,39,5677
222047,8,5,1,4,1,39,5712
222047,9,5,0,4,1,39,5712
222047,10,5,2,4,1,40,6079
222047,11,5,0,4,1,40,6264
222047,12,5,2,4,1,41,6444
222047,13,5,0,4,1,41,6628
222047,14,5,0,4,1,42,6810
222047,15,5,0,4,1,42,6810
222047,16,5,0,4,1,43,7173
222067,11,6,0,4,1,50,6787
222067,12,6,1,4,1,50,7067
222067,13,6,0,4,1,51,7147
222067,14,6,0,4,1,51,7329
222067,15,6,0,4,1,52,7504
222067,16,6,0,4,1,52,7692
222544,1,2,0,4,1,36,2839
222544,2,2,0,4,1,36,2839
222544,3,2,0,4,1,36,3052
222544,4,2,0,4,1,36,3114
222544,5,2,0,4,1,37,3412
222544,6,2,0,4,1,37,3482
222544,7,2,0,4,1,38,3776
222544,8,2,0,4,1,38,3834
222544,9,2,0,4,1,39,4134
222544,10,2,0,4,1,39,4199
222544,11,2,0,4,1,40,4361
222544,12,2,4,4,1,40,4579
222544,14,1,0,4,1,42,4999
222544,15,1,0,4,1,42,4999
222544,16,1,0,4,1,42,5270
222544,17,1,0,4,1,42,5270
222647,2,2,1,4,1,44,4947
222647,3,2,1,4,1,44,5109
222647,4,2,0,4,1,45,5300
222647,5,2,0,4,1,45,5328
222647,7,4,0,4,1,46,5832
222647,8,4,0,4,1,47,5865
222647,9,4,1,4,1,47,6077
222647,10,4,0,4,1,48,6232
222647,11,4,0,4,1,48,6417
222647,12,4,4,4,1,49,6598
222647,13,4,0,4,1,49,6781
222647,14,4,1,4,1,50,6963
222647,15,4,0,4,1,50,6963
222647,16,4,0,4,1,51,7326
222879,2,0,0,4,1,43,6969
222879,3,0,0,4,1,43,8
222879,4,0,0,4,1,43,127
222879,5,0,0,4,1,43,127
222879,7,4,0,4,1,45,669
222879,8,4,0,4,1,45,858
222879,9,4,1,4,1,45,858
222879,10,4,1,4,1,46,1225
222879,11,4,1,4,1,47,1410
222879,12,4,0,4,1,47,1410
222879,13,4,0,4,1,48,1774
222879,14,4,0,4,1,48,1956
222879,15,4,0,4,1,48,1956
222879,16,4,0,4,1,49,2319
223104,1,5,0,4,1,39,6279
223104,2,5,0,4,1,39,6279
223104,3,5,0,4,1,40,6483
223104,4,5,0,4,1,40,6621
223104,5,5,0,4,1,40,6696
223104,6,5,1,4,1,40,6696
223104,7,5,0,4,1,40,6696
223104,9,4,0,4,1,42,7435
223305,1,5,0,4,1,52,12203
223305,2,5,0,4,1,52,12203
223305,3,5,0,4,1,52,12203
223305,4,5,0,4,1,52,12203
223378,1,3,0,1,1,51,6873
223378,2,3,0,1,1,51,6873
223378,3,3,0,1,1,52,6982
223378,4,3,0,1,1,52,7234
223378,5,3,0,1,1,53,7274
223378,7,5,0,1,1,54,7760
223378,8,5,0,1,1,54,7827
223378,9,5,0,1,1,54,7827
223380,2,0,0,4,1,38,4338
223380,3,0,5,4,1,38,4338
223380,4,0,4,4,1,39,4524
223380,5,0,2,4,1,39,4524
223380,6,0,4,4,1,39,4524
223380,7,0,1,4,1,39,4524
223380,8,0,4,4,1,41,5255
223380,9,0,6,4,1,41,5588
223502,1,0,0,4,1,47,5488
223502,2,0,0,4,1,47,5488
223502,3,0,0,4,1,47,5488
223502,4,0,1,4,1,47,5727
223502,5,0,0,4,1,48,5905
223502,6,0,0,4,1,48,5905
223502,7,0,0,4,1,48,5905
223502,8,0,0,4,1,50,6572
223502,9,0,2,4,1,50,6572
223502,10,0,0,4,1,50,6572
223502,11,0,1,4,1,51,7010
223502,12,0,3,4,1,51,7010
223502,13,0,0,4,1,52,7374
223502,14,0,0,4,1,52,7556
223502,15,0,1,4,1,52,7556
223502,16,0,0,4,1,53,7919
223604,1,0,0,1,1,54,308
223604,2,0,2,1,1,54,308
223604,3,0,0,1,1,54,344
223604,4,0,1,1,1,54,506
223604,5,0,1,1,1,55,812
223604,7,2,0,1,1,56,1049
223956,6,2,0,4,1,42,6762
223956,7,2,0,4,1,42,6762
223958,1,0,0,4,1,41,6279
223958,2,0,0,4,1,41,6279
223958,3,0,0,4,1,41,6279
223958,4,0,0,4,1,42,6518
223958,5,0,0,4,1,42,6518
224305,7,2,0,4,1,40,6036
224305,8,2,0,4,1,40,6158
224305,9,2,0,4,1,40,6158
224305,10,2,1,4,1,41,6491
224305,11,2,2,4,1,42,6820
224305,12,2,2,4,1,42,6820
224305,13,2,6,4,1,43,7040
224305,14,2,0,4,1,43,7222
224305,15,2,2,4,1,44,7491
224305,16,2,0,4,1,44,7585
224366,2,2,0,4,1,57,12191
224368,2,3,0,4,1,46,6909
224368,3,3,3,4,1,46,6909
224368,4,3,4,4,1,46,7140
224368,5,3,3,4,1,46,7140
224368,7,1,4,4,1,48,7799
224368,8,1,5,4,1,48,7827
224368,9,1,4,4,1,49,8005
224368,10,1,2,4,1,49,8005
224368,11,1,0,4,1,50,8379
224372,1,3,0,4,1,44,4892
224372,2,3,0,4,1,44,4892
224372,3,3,0,4,1,44,4892
224372,4,3,1,4,1,45,5131
224372,5,3,5,4,1,45,5309
224372,7,6,1,4,1,46,5680
224374,1,2,0,4,1,56,40
224374,2,2,0,4,1,56,40
